"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"601–800","University of SeoulSouth KoreaCourses","21.5–30.6","24.9","15.5","22.2","33.9","25.0"
"601–800","University of SevilleSpainCourses","21.5–30.6","20.9","15.4","35.7","42.8","34.7"
"601–800","Shanghai UniversityChinaCourses","21.5–30.6","20.6","15.9","25.5","45.7","23.5"
"601–800","Shantou UniversityChinaCourses","21.5–30.6","18.6","10.5","38.3","34.2","33.6"
"601–800","Sharif University of TechnologyIranCourses","21.5–30.6","25.5","26.5","36.7","96.4","19.6"
"601–800","Sichuan UniversityChinaCourses","21.5–30.6","30.6","24.5","25.2","71.2","20.7"
"601–800","Sogang UniversitySouth KoreaCourses","21.5–30.6","27.2","28.3","25.4","48.7","28.6"
"601–800","University of Southern QueenslandAustraliaCourses","21.5–30.6","21.9","16.5","26.0","33.1","69.1"
"601–800","University of South WalesUnited KingdomCoursesEnquire","21.5–30.6","16.5","9.0","38.5","32.3","61.1"
"601–800","Suranaree University of TechnologyThailandCourses","21.5–30.6","21.9","10.1","33.6","40.6","32.2"
"601–800","University of SzegedHungaryCourses","21.5–30.6","20.4","10.8","34.0","35.4","51.7"
"601–800","University of TabrizIranCourses","21.5–30.6","25.0","14.6","35.2","41.2","16.0"
"601–800","Taipei Medical UniversityTaiwanCoursesExplore","21.5–30.6","25.2","26.4","32.1","99.6","31.4"
"601–800","Tallinn University of TechnologyEstoniaCourses","21.5–30.6","17.9","11.8","34.9","45.5","50.7"
"601–800","Technical University of MadridSpainCourses","21.5–30.6","23.8","13.6","34.8","43.0","45.0"
"601–800","University of Technology of CompiègneFranceCourses","21.5–30.6","23.0","9.5","41.6","38.1","79.1"
"601–800","Teesside UniversityUnited KingdomCoursesEnquire","21.5–30.6","16.5","9.3","38.6","32.0","48.0"
"601–800","University of TehranIranCourses","21.5–30.6","31.1","21.7","28.2","31.7","21.4"
"601–800","Tehran University of Medical SciencesIranCourses","21.5–30.6","44.2","14.0","21.4","35.6","17.7"
"601–800","Universiti Teknologi MalaysiaMalaysiaCourses","21.5–30.6","31.1","20.4","22.7","38.6","51.1"
"601–800","Universiti Teknologi PetronasMalaysiaCourses","21.5–30.6","22.4","23.4","16.1","87.5","63.6"
"601–800","University of Texas at El PasoUnited StatesCoursesEnquire","21.5–30.6","20.9","20.6","33.9","31.7","35.7"
"601–800","Tezpur UniversityIndiaCourses","21.5–30.6","31.4","26.1","36.6","31.9","13.2"
"601–800","Tokyo University of Agriculture and TechnologyJapanCourses","21.5–30.6","26.1","22.6","21.3","44.1","23.4"
"601–800","Tokyo University of ScienceJapanCoursesExplore","21.5–30.6","23.2","24.9","21.7","37.4","18.0"
"601–800","University of VigoSpainCourses","21.5–30.6","19.4","12.2","32.2","35.7","40.3"
"601–800","Vilnius UniversityLithuaniaCourses","21.5–30.6","20.1","13.5","35.6","40.0","47.9"
"601–800","Warsaw University of TechnologyPolandCourses","21.5–30.6","19.9","9.8","44.1","36.2","23.4"
"601–800","Waseda UniversityJapanCourses","21.5–30.6","31.0","22.1","31.3","35.6","34.2"
"601–800","University of the West of EnglandUnited KingdomCoursesEnquire","21.5–30.6","17.0","14.0","32.6","32.4","57.5"
"601–800","University of the Western CapeSouth AfricaCourses","21.5–30.6","18.8","17.6","35.9","33.3","60.8"
"601–800","University of WestminsterUnited KingdomCoursesEnquire","21.5–30.6","19.8","15.0","32.2","32.1","82.2"
"601–800","University of WindsorCanadaCoursesEnquire","21.5–30.6","19.3","15.0","26.6","34.9","50.8"
"601–800","Yeungnam UniversitySouth KoreaCourses","21.5–30.6","19.1","11.7","37.3","39.4","32.2"
"601–800","Yokohama City UniversityJapanCourses","21.5–30.6","26.2","6.5","37.8","37.5","19.1"
"601–800","University of ZaragozaSpainCourses","21.5–30.6","20.5","12.3","50.8","37.1","37.6"
"801–1000","University of A CoruñaSpainCourses","15.6–21.4","19.1","11.2","23.7","34.3","30.6"
"801–1000","Adam Mickiewicz University, PoznańPolandCourses","15.6–21.4","18.7","11.6","22.8","32.3","30.5"
"801–1000","University of Agriculture, FaisalabadPakistanCourses","15.6–21.4","17.7","12.4","20.2","31.9","27.1"
"801–1000","Ain Shams UniversityEgyptCourses","15.6–21.4","21.1","8.2","13.5","33.0","34.9"
"801–1000","Ajou UniversitySouth KoreaCourses","15.6–21.4","22.0","8.2","27.7","45.9","23.7"
"801–1000","Akdeniz UniversityTurkeyCourses","15.6–21.4","16.2","15.6","12.3","99.7","18.4"
"801–1000","Alexandria UniversityEgyptCourses","15.6–21.4","16.8","7.9","23.9","33.4","44.5"
"801–1000","Alexandru Ioan Cuza UniversityRomaniaCourses","15.6–21.4","22.0","9.3","17.2","31.8","36.7"
"801–1000","University of AlicanteSpainCourses","15.6–21.4","18.5","11.8","26.5","34.1","38.3"
"801–1000","University of AlmeríaSpainCourses","15.6–21.4","18.0","11.2","25.3","33.9","33.8"
"801–1000","Amrita Vishwa VidyapeethamIndiaCourses","15.6–21.4","21.6","9.5","17.0","52.5","47.0"
"801–1000","Andhra UniversityIndiaCourses","15.6–21.4","33.6","8.8","4.3","35.4","16.3"
"801–1000","Universidad Andrés Bello (UNAB)ChileCourses","15.6–21.4","14.3","6.7","26.0","31.9","45.0"
"801–1000","Annamalai UniversityIndiaCourses","15.6–21.4","22.8","7.7","17.1","32.0","7.9"
"801–1000","University of AntioquiaColombiaCourses","15.6–21.4","18.1","21.7","17.5","38.7","38.8"
"801–1000","Asia University, TaiwanTaiwanCourses","15.6–21.4","16.6","21.2","19.8","51.4","23.9"
"801–1000","Assiut UniversityEgyptCourses","15.6–21.4","20.0","6.8","15.2","1.1","43.9"
"801–1000","Austral University of ChileChileCourses","15.6–21.4","17.4","10.9","24.4","42.8","48.5"
"801–1000","Bandung Institute of Technology (ITB)IndonesiaCourses","15.6–21.4","20.8","11.8","8.1","83.0","31.0"
"801–1000","Bauman Moscow State Technical UniversityRussian FederationCourses","15.6–21.4","39.8","16.3","4.6","52.5","20.0"
"801–1000","Beijing Jiaotong UniversityChinaCourses","15.6–21.4","22.2","21.9","11.9","58.2","22.5"
"801–1000","Belarusian State UniversityBelarusCourses","15.6–21.4","21.0","9.9","11.9","43.1","54.8"
"801–1000","Birla Institute of Technology and Science, PilaniIndiaCourses","15.6–21.4","18.7","7.9","31.9","32.6","16.2"
"801–1000","University of BrasíliaBrazilCourses","15.6–21.4","23.4","12.4","19.1","31.7","31.2"
"801–1000","Brno University of TechnologyCzech RepublicCourses","15.6–21.4","19.1","13.6","24.0","40.1","43.7"
"801–1000","University of BucharestRomaniaCourses","15.6–21.4","22.7","6.5","17.1","31.8","39.5"
"801–1000","Budapest University of Technology and EconomicsHungaryCourses","15.6–21.4","17.7","12.8","29.0","45.3","29.7"
"801–1000","Cairo UniversityEgyptCourses","15.6–21.4","21.5","11.4","22.6","33.0","32.9"
"801–1000","University of CalcuttaIndiaCourses","15.6–21.4","33.3","13.3","14.0","33.5","14.6"
"801–1000","California Polytechnic State University, San Luis ObispoUnited StatesCoursesEnquire","15.6–21.4","16.6","7.0","33.3","37.0","32.4"
"801–1000","University of Castilla-La ManchaSpainCoursesExplore","15.6–21.4","18.1","10.4","28.7","33.7","33.3"
"801–1000","Catholic University of the NorthChileCourses","15.6–21.4","16.3","11.7","12.5","33.2","51.1"
"801–1000","Central University of VenezuelaVenezuelaCourses","15.6–21.4","16.4","7.3","18.9","31.9","37.6"
"801–1000","University of Cergy-PontoiseFranceCourses","15.6–21.4","19.4","9.3","20.8","35.1","63.2"
"801–1000","Chiang Mai UniversityThailandCourses","15.6–21.4","21.0","12.8","19.8","49.7","34.7"
"801–1000","China University of Mining and TechnologyChinaCourses","15.6–21.4","20.0","15.0","15.9","57.9","14.8"
"801–1000","China University of Petroleum, BeijingChinaCourses","15.6–21.4","22.0","22.9","12.8","99.6","19.0"
"801–1000","Chongqing UniversityChinaCourses","15.6–21.4","19.2","17.8","20.8","58.8","19.0"
"801–1000","Chungnam National UniversitySouth KoreaCourses","15.6–21.4","23.2","18.3","13.1","43.9","21.9"
"801–1000","Chung Yuan Christian UniversityTaiwanCourses","15.6–21.4","16.8","23.9","15.0","42.2","28.5"
"801–1000","Chuo UniversityJapanCourses","15.6–21.4","26.4","8.8","18.4","34.4","21.2"
"801–1000","Cochin University of Science and TechnologyIndiaCourses","15.6–21.4","26.5","12.3","7.2","32.3","15.2"
"801–1000","University of ColomboSri LankaCourses","15.6–21.4","25.0","7.9","12.9","0.6","38.2"
"801–1000","University of ConcepciónChileCourses","15.6–21.4","17.1","13.5","20.4","57.2","47.6"
"801–1000","Corvinus University of BudapestHungaryCourses","15.6–21.4","16.9","9.5","18.0","32.0","43.7"
"801–1000","University of Costa RicaCosta RicaCourses","15.6–21.4","18.2","6.9","19.1","0.6","48.2"
"801–1000","Czech University of Life Sciences Prague (CULS)Czech RepublicCourses","15.6–21.4","18.7","12.1","12.1","47.7","66.9"
"801–1000","University of DebrecenHungaryCoursesExplore","15.6–21.4","18.8","3.4","27.5","40.4","50.1"
"801–1000","Del Rosario UniversityColombiaCourses","15.6–21.4","17.7","8.1","25.6","31.9","45.7"
"801–1000","University of DerbyUnited KingdomCoursesEnquire","15.6–21.4","16.4","8.5","29.5","32.4","54.4"
"801–1000","Ehime UniversityJapanCourses","15.6–21.4","20.9","13.0","17.9","38.6","24.9"
"801–1000","The University of Electro-CommunicationsJapanCourses","15.6–21.4","20.4","19.8","17.1","36.3","27.0"
"801–1000","University of Electronic Science and Technology of ChinaChinaCoursesExplore","15.6–21.4","19.6","14.3","21.4","86.9","20.0"
"801–1000","Erciyes UniversityTurkeyCourses","15.6–21.4","17.0","11.0","21.8","71.2","20.8"
"801–1000","Universidade Federal do Ceará (UFC)BrazilCourses","15.6–21.4","22.1","9.1","18.8","33.0","22.1"
"801–1000","Federal University of PelotasBrazilCourses","15.6–21.4","18.3","8.1","35.0","1.1","19.7"
"801–1000","Federal University of PernambucoBrazilCourses","15.6–21.4","23.2","9.1","14.6","47.0","20.4"
"801–1000","Federal University of Rio Grande do Norte (UFRN)BrazilCourses","15.6–21.4","19.9","8.3","15.8","42.1","20.6"
"801–1000","Universidade Federal de Santa CatarinaBrazilCourses","15.6–21.4","25.0","10.6","23.6","38.4","26.1"
"801–1000","Federal University of São CarlosBrazilCourses","15.6–21.4","25.5","12.0","15.9","32.3","22.4"
"801–1000","Feng Chia UniversityTaiwanCourses","15.6–21.4","17.1","15.9","25.0","37.6","32.2"
"801–1000","Ferdowsi University of MashhadIranCourses","15.6–21.4","22.9","14.7","20.1","35.8","20.2"
"801–1000","University of La FronteraChileCourses","15.6–21.4","16.5","9.1","17.2","32.2","43.5"
"801–1000","Fu Jen Catholic UniversityTaiwanCourses","15.6–21.4","17.9","13.3","24.6","45.3","24.7"
"801–1000","Universitas Gadjah MadaIndonesiaCourses","15.6–21.4","18.9","10.4","18.1","60.6","38.9"
"801–1000","Gdańsk University of TechnologyPolandCourses","15.6–21.4","16.6","9.5","28.6","37.4","19.1"
"801–1000","University of GhanaGhanaCourses","15.6–21.4","17.7","18.3","20.4","34.2","48.4"
"801–1000","Gifu UniversityJapanCourses","15.6–21.4","22.7","10.8","15.5","34.7","21.3"
"801–1000","Grigore T. Popa University of Medicine and PharmacyRomaniaCourses","15.6–21.4","20.1","7.1","9.9","32.0","51.2"
"801–1000","University of GuilanIranCourses","15.6–21.4","18.0","10.9","24.4","32.0","14.0"
"801–1000","Hallym UniversitySouth KoreaCourses","15.6–21.4","18.8","13.4","14.8","32.9","20.0"
"801–1000","Hamamatsu University School of MedicineJapanCourses","15.6–21.4","27.5","6.0","21.2","37.2","17.4"
"801–1000","Hosei UniversityJapanCourses","15.6–21.4","17.0","8.0","30.4","32.5","23.2"
"801–1000","Huaqiao UniversityChinaCourses","15.6–21.4","16.0","9.0","19.6","38.8","45.3"
"801–1000","University of IbadanNigeriaCourses","15.6–21.4","25.9","11.4","7.4","40.3","32.0"
"801–1000","Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaCoursesExplore","15.6–21.4","20.7","6.3","5.3","32.3","70.8"
"801–1000","University of IndonesiaIndonesiaCourses","15.6–21.4","23.9","10.4","18.9","40.8","49.6"
"801–1000","University of IsfahanIranCourses","15.6–21.4","24.8","20.2","9.1","41.4","16.1"
"801–1000","I-Shou UniversityTaiwanCourses","15.6–21.4","16.1","14.4","15.5","49.0","28.7"
"801–1000","Istanbul UniversityTurkeyCourses","15.6–21.4","26.4","18.1","14.9","52.6","24.4"
"801–1000","Iwate UniversityJapanCourses","15.6–21.4","20.7","10.4","16.4","41.7","21.3"
"801–1000","Izmir Institute of TechnologyTurkeyCourses","15.6–21.4","18.8","9.2","32.3","42.4","29.8"
"801–1000","Jamia Millia IslamiaIndiaCourses","15.6–21.4","29.2","7.5","25.4","33.8","20.8"
"801–1000","Jiangsu UniversityChinaCoursesExplore","15.6–21.4","21.5","9.9","16.6","51.5","27.6"
"801–1000","Jikei University School of MedicineJapanCourses","15.6–21.4","25.5","8.6","28.3","35.1","18.6"
"801–1000","Jinan UniversityChinaCoursesExplore","15.6–21.4","21.4","13.8","19.1","37.2","44.1"
"801–1000","The University of JordanJordanCourses","15.6–21.4","19.3","9.1","11.5","34.8","62.8"
"801–1000","Kagoshima UniversityJapanCourses","15.6–21.4","21.2","10.9","20.4","38.6","20.8"
"801–1000","Kansai Medical UniversityJapanCourses","15.6–21.4","26.9","7.0","28.4","32.2","16.8"
"801–1000","Kasetsart UniversityThailandCourses","15.6–21.4","18.4","10.7","10.5","40.4","36.3"
"801–1000","University of KeralaIndiaCourses","15.6–21.4","31.5","11.8","12.3","31.8","13.6"
"801–1000","Khon Kaen UniversityThailandCourses","15.6–21.4","19.8","9.3","16.9","53.5","30.9"
"801–1000","Kindai UniversityJapanCourses","15.6–21.4","15.6","9.4","35.4","37.0","20.4"
"801–1000","King Mongkut’s Institute of Technology LadkrabangThailandCourses","15.6–21.4","16.8","18.0","10.2","88.6","19.3"
"801–1000","Kitasato UniversityJapanCourses","15.6–21.4","23.5","8.8","19.6","43.3","15.7"
"801–1000","Kyoto Institute of TechnologyJapanCourses","15.6–21.4","23.1","13.9","8.0","40.4","20.6"
"801–1000","Kyushu Institute of Technology (Kyutech)JapanCourses","15.6–21.4","20.2","11.9","18.2","46.4","24.8"
"801–1000","University of LatviaLatviaCourses","15.6–21.4","18.8","9.3","20.0","32.3","40.1"
"801–1000","Lobachevsky State University of Nizhni NovgorodRussian FederationCourses","15.6–21.4","24.4","11.0","10.7","41.9","27.3"
"801–1000","London South Bank UniversityUnited KingdomCoursesEnquire","15.6–21.4","16.4","8.9","12.1","32.7","69.7"
"801–1000","Mansoura UniversityEgyptCourses","15.6–21.4","17.4","6.5","29.3","40.0","36.2"
"801–1000","Marmara UniversityTurkeyCourses","15.6–21.4","19.4","22.7","16.5","31.7","20.5"
"801–1000","University of Marrakech Cadi AyyadMoroccoCourses","15.6–21.4","18.1","7.2","25.0","34.1","41.6"
"801–1000","Meiji UniversityJapanCourses","15.6–21.4","16.3","10.0","18.1","53.3","22.0"
"801–1000","Metropolitan Autonomous UniversityMexicoCourses","15.6–21.4","17.0","15.9","16.4","38.9","25.3"
"801–1000","Mie UniversityJapanCourses","15.6–21.4","21.6","13.1","16.4","47.5","19.3"
"801–1000","University of MiyazakiJapanCourses","15.6–21.4","21.1","8.8","19.4","33.8","21.1"
"801–1000","Mohammed V University of RabatMoroccoCourses","15.6–21.4","24.4","7.9","20.0","37.8","30.0"
"801–1000","Nagaoka University of TechnologyJapanCourses","15.6–21.4","23.0","12.8","11.3","39.1","32.0"
"801–1000","Nagasaki UniversityJapanCourses","15.6–21.4","24.9","12.3","19.2","35.3","25.7"
"801–1000","Nagoya Institute of TechnologyJapanCourses","15.6–21.4","19.2","18.7","17.1","47.7","20.8"
"801–1000","University of NairobiKenyaCourses","15.6–21.4","15.1","9.4","21.1","32.2","46.6"
"801–1000","Nara Medical UniversityJapanCourses","15.6–21.4","25.4","9.6","13.8","38.0","14.5"
"801–1000","National Chung Cheng UniversityTaiwanCourses","15.6–21.4","20.2","19.5","13.4","38.3","19.4"
"801–1000","National University of ColombiaColombiaCourses","15.6–21.4","21.0","14.4","6.5","31.9","34.7"
"801–1000","National University of CórdobaArgentinaCourses","15.6–21.4","18.3","8.6","20.2","5.0","30.9"
"801–1000","National Dong Hwa UniversityTaiwanCoursesExplore","15.6–21.4","18.3","13.7","21.2","60.8","32.0"
"801–1000","National Research Saratov State UniversityRussian FederationCourses","15.6–21.4","20.6","13.2","13.3","36.3","29.8"
"801–1000","National University of TainanTaiwanCourses","15.6–21.4","20.6","15.8","26.1","35.3","15.5"
"801–1000","National Taipei UniversityTaiwanCourses","15.6–21.4","18.0","7.3","27.2","33.8","22.8"
"801–1000","National Taipei University of TechnologyTaiwanCoursesExplore","15.6–21.4","19.0","18.3","19.9","89.6","20.9"
"801–1000","National Taiwan Ocean UniversityTaiwanCourses","15.6–21.4","19.1","22.3","18.6","52.5","23.5"
"801–1000","Nicolaus Copernicus University in ToruńPolandCourses","15.6–21.4","19.2","8.9","20.9","32.9","24.2"
"801–1000","Niigata UniversityJapanCoursesExplore","15.6–21.4","22.7","10.7","25.6","36.2","23.5"
"801–1000","Northeastern UniversityChinaCourses","15.6–21.4","21.7","22.7","9.2","98.9","24.3"
"801–1000","Northwest UniversityChinaCourses","15.6–21.4","19.4","11.6","31.8","38.2","16.4"
"801–1000","NorthWest A&F UniversityChinaCourses","15.6–21.4","20.6","11.2","25.8","40.0","20.5"
"801–1000","Novosibirsk State Technical UniversityRussian FederationCourses","15.6–21.4","22.5","10.6","20.6","35.8","30.4"
"801–1000","Oakland UniversityUnited StatesCoursesEnquire","15.6–21.4","19.6","12.3","26.0","32.8","25.2"
"801–1000","Ocean University of ChinaChinaCourses","15.6–21.4","21.0","13.6","26.1","50.9","18.8"
"801–1000","Osaka Prefecture UniversityJapanCourses","15.6–21.4","23.8","12.3","17.9","39.2","20.5"
"801–1000","Osmania UniversityIndiaCourses","15.6–21.4","33.9","8.4","14.5","32.0","15.1"
"801–1000","University of OstravaCzech RepublicCourses","15.6–21.4","16.0","11.4","24.1","31.9","39.4"
"801–1000","University of PardubiceCzech RepublicCourses","15.6–21.4","18.4","13.4","14.2","32.4","23.9"
"801–1000","Paris Nanterre UniversityFranceCourses","15.6–21.4","21.3","12.9","18.7","31.7","48.2"
"801–1000","Pondicherry UniversityIndiaCourses","15.6–21.4","35.3","10.1","11.3","31.8","13.8"
"801–1000","Pontifícia Universidade Católica do ParanáBrazilCourses","15.6–21.4","17.1","8.6","27.7","34.5","23.0"
"801–1000","Pontifical Catholic University of Rio Grande do Sul (PUCRS)BrazilCourses","15.6–21.4","22.7","12.6","25.7","45.4","25.0"
"801–1000","Pontifical Catholic University of ValparaísoChileCourses","15.6–21.4","17.4","12.9","13.2","49.0","47.7"
"801–1000","Prince of Songkla UniversityThailandCourses","15.6–21.4","16.4","8.1","20.3","34.0","32.2"
"801–1000","Riga Technical UniversityLatviaCourses","15.6–21.4","18.3","11.3","14.8","39.0","32.7"
"801–1000","Universidade do Estado do Rio de Janeiro (UERJ)BrazilCourses","15.6–21.4","21.4","9.9","12.8","40.4","19.7"
"801–1000","Ritsumeikan UniversityJapanCourses","15.6–21.4","18.6","9.0","13.9","32.7","31.8"
"801–1000","Robert Gordon UniversityUnited KingdomCoursesEnquire","15.6–21.4","16.9","9.8","17.2","33.0","68.3"
"801–1000","Saga UniversityJapanCourses","15.6–21.4","21.1","11.3","17.8","48.1","22.3"
"801–1000","Saitama UniversityJapanCourses","15.6–21.4","19.0","11.7","24.9","33.0","27.7"
"801–1000","Saitama Medical UniversityJapanCourses","15.6–21.4","23.7","7.8","18.3","36.3","14.3"
"801–1000","University of Santiago, Chile (USACH)ChileCourses","15.6–21.4","17.4","10.0","12.1","32.4","40.9"
"801–1000","Seoul National University of Science and Technology (SeoulTech)South KoreaCourses","15.6–21.4","25.3","18.9","13.7","36.2","18.2"
"801–1000","Shaanxi Normal UniversityChinaCourses","15.6–21.4","18.3","9.6","29.5","36.2","18.2"
"801–1000","Shahid Beheshti UniversityIranCourses","15.6–21.4","21.8","19.8","19.1","46.7","16.4"
"801–1000","University of SharjahUnited Arab EmiratesCourses","15.6–21.4","18.1","8.9","16.5","36.3","99.3"
"801–1000","Sheffield Hallam UniversityUnited KingdomCoursesEnquire","15.6–21.4","18.3","10.8","24.9","32.1","48.8"
"801–1000","Shiga University of Medical ScienceJapanCourses","15.6–21.4","24.8","9.4","27.7","40.9","21.0"
"801–1000","Shimane UniversityJapanCourses","15.6–21.4","21.8","10.0","12.6","34.4","18.2"
"801–1000","Shinshu UniversityJapanCourses","15.6–21.4","21.3","8.9","28.0","40.0","22.5"
"801–1000","Shiraz UniversityIranCourses","15.6–21.4","22.9","20.5","18.4","45.3","16.6"
"801–1000","Shizuoka UniversityJapanCourses","15.6–21.4","19.1","12.5","11.4","36.1","24.3"
"801–1000","Showa UniversityJapanCourses","15.6–21.4","27.1","8.8","13.2","34.7","15.9"
"801–1000","University of Silesia in KatowicePolandCourses","15.6–21.4","18.5","7.8","20.4","31.8","22.9"
"801–1000","Simón Bolívar UniversityVenezuelaCourses","15.6–21.4","19.0","6.3","14.9","46.7","41.6"
"801–1000","Slovak University of Technology in BratislavaSlovakiaCourses","15.6–21.4","21.6","13.2","11.5","34.7","26.5"
"801–1000","Sophia UniversityJapanCoursesExplore","15.6–21.4","23.6","10.7","11.2","32.6","37.1"
"801–1000","University of South AfricaSouth AfricaCourses","15.6–21.4","18.3","10.8","13.5","32.3","37.5"
"801–1000","Southern Federal UniversityRussian FederationCourses","15.6–21.4","22.4","8.2","14.8","39.2","23.4"
"801–1000","University of Southern MississippiUnited StatesCoursesEnquire","15.6–21.4","20.4","9.2","25.1","48.8","22.4"
"801–1000","South Valley UniversityEgyptCourses","15.6–21.4","14.7","6.5","18.7","31.7","44.5"
"801–1000","Sri Venkateswara UniversityIndiaCourses","15.6–21.4","34.0","9.4","20.2","32.5","18.5"
"801–1000","State University of Ponta GrossaBrazilCourses","15.6–21.4","20.1","17.8","13.2","31.7","15.5"
"801–1000","Suez Canal UniversityEgyptCourses","15.6–21.4","18.2","7.0","31.9","0.5","45.4"
"801–1000","Sultan Qaboos UniversityOmanCourses","15.6–21.4","22.2","10.0","15.7","47.9","71.4"
"801–1000","University of TalcaChileCourses","15.6–21.4","15.7","10.4","20.7","1.0","49.2"
"801–1000","Taras Shevchenko National University of KyivUkraineCourses","15.6–21.4","27.3","10.1","7.6","32.5","33.5"
"801–1000","Technical University of KošiceSlovakiaCourses","15.6–21.4","21.4","12.4","23.5","41.9","19.5"
"801–1000","Universiti Tenaga Nasional (UNITEN)MalaysiaCourses","15.6–21.4","17.1","11.7","28.6","73.4","30.7"
"801–1000","Texas State UniversityUnited StatesCoursesEnquire","15.6–21.4","21.2","12.0","25.2","32.6","17.5"
"801–1000","Thapar UniversityIndiaCourses","15.6–21.4","19.1","7.7","28.5","32.1","13.4"
"801–1000","University of Abou Bekr Belkaïd TlemcenAlgeriaCourses","15.6–21.4","27.9","8.0","4.8","31.9","40.0"
"801–1000","TOBB University of Economics and TechnologyTurkeyCourses","15.6–21.4","15.6","10.2","31.1","32.4","26.9"
"801–1000","Tokai UniversityJapanCourses","15.6–21.4","19.6","8.3","17.5","34.3","22.9"
"801–1000","Tokushima UniversityJapanCourses","15.6–21.4","23.7","18.1","16.0","55.8","20.4"
"801–1000","Tokyo University of Marine Science and TechnologyJapanCourses","15.6–21.4","23.8","12.8","11.6","50.9","28.6"
"801–1000","Tomas Bata University in ZlínCzech RepublicCourses","15.6–21.4","17.9","13.0","13.4","33.6","33.6"
"801–1000","University of ToyamaJapanCourses","15.6–21.4","20.5","11.6","17.2","39.9","26.2"
"801–1000","Toyohashi University of Technology (TUT)JapanCourses","15.6–21.4","21.1","16.7","16.1","46.1","24.2"
"801–1000","University of ValparaísoChileCourses","15.6–21.4","15.9","8.2","19.2","32.1","46.3"
"801–1000","VIT UniversityIndiaCourses","15.6–21.4","17.8","8.9","24.5","33.0","22.6"
"801–1000","VSB - Technical University of OstravaCzech RepublicCoursesExplore","15.6–21.4","18.6","13.1","12.8","39.5","30.4"
"801–1000","University of West BohemiaCzech RepublicCourses","15.6–21.4","18.5","11.8","13.6","35.7","26.4"
"801–1000","West University of TimişoaraRomaniaCourses","15.6–21.4","20.1","7.8","26.3","31.8","30.7"
"801–1000","University of WrocławPolandCourses","15.6–21.4","20.1","10.9","25.8","33.8","32.5"
"801–1000","Wuhan University of TechnologyChinaCourses","15.6–21.4","19.0","11.2","22.9","54.8","19.0"
"801–1000","Xiangtan UniversityChinaCoursesExplore","15.6–21.4","15.3","10.6","35.6","36.2","15.9"
"801–1000","Xidian UniversityChinaCourses","15.6–21.4","19.7","13.9","16.4","75.8","16.5"
"801–1000","Yamagata UniversityJapanCourses","15.6–21.4","21.0","10.3","23.2","49.9","20.3"
"801–1000","Yamaguchi UniversityJapanCourses","15.6–21.4","21.8","9.3","12.6","38.9","22.3"
"801–1000","University of YamanashiJapanCourses","15.6–21.4","24.2","10.5","21.7","34.4","21.2"
"801–1000","Yıldız Technical UniversityTurkeyCoursesExplore","15.6–21.4","18.7","7.7","26.6","42.6","20.5"
"801–1000","Yokohama National UniversityJapanCourses","15.6–21.4","22.8","21.8","14.6","45.5","24.2"
"801–1000","Yuan Ze UniversityTaiwanCourses","15.6–21.4","18.8","15.0","25.9","47.1","22.6"
"801–1000","University of ZagrebCroatiaCourses","15.6–21.4","21.0","11.1","20.3","41.6","28.5"
"1001+","Akita UniversityJapanCourses","9.2–15.5","21.9","9.1","9.2","35.1","19.0"
"1001+","Alzahra UniversityIranCourses","9.2–15.5","18.0","9.2","14.3","33.3","13.8"
"1001+","Amity UniversityIndiaCourses","9.2–15.5","16.7","7.6","13.2","32.7","17.9"
"1001+","Anadolu UniversityTurkeyCourses","9.2–15.5","13.8","9.7","15.5","32.3","15.9"
"1001+","University of the Andes, VenezuelaVenezuelaCourses","9.2–15.5","16.4","7.5","11.3","31.7","43.2"
"1001+","Ankara UniversityTurkeyCourses","9.2–15.5","18.9","8.9","11.4","32.4","20.8"
"1001+","Autonomous University of Baja CaliforniaMexicoCoursesExplore","9.2–15.5","14.7","7.8","5.5","32.6","29.4"
"1001+","Universidad Autónoma del Estado de HidalgoMexicoCourses","9.2–15.5","17.0","7.0","3.0","33.8","21.2"
"1001+","Universidad Autónoma de Nuevo León (UANL)MexicoCourses","9.2–15.5","14.9","6.8","11.3","32.7","29.1"
"1001+","Benemérita Universidad Autónoma de PueblaMexicoCourses","9.2–15.5","15.5","7.2","11.6","34.6","28.5"
"1001+","Universidad Autónoma del Estado de Mexico (UAEMex)MexicoCourses","9.2–15.5","16.4","7.7","8.8","32.0","25.0"
"1001+","Universidad Autónoma de YucatánMexicoCourses","9.2–15.5","15.6","8.3","15.1","32.8","28.5"
"1001+","Bahauddin Zakariya UniversityPakistanCourses","9.2–15.5","14.9","10.4","18.2","0.1","28.8"
"1001+","University of BirjandIranCourses","9.2–15.5","15.5","7.6","8.7","32.0","14.6"
"1001+","Chaoyang University of TechnologyTaiwanCourses","9.2–15.5","13.5","11.2","6.1","39.7","20.6"
"1001+","Chiba Institute of TechnologyJapanCourses","9.2–15.5","15.0","8.2","7.4","34.0","15.6"
"1001+","University of DhakaBangladeshCourses","9.2–15.5","20.4","6.8","9.0","31.7","41.9"
"1001+","Dokuz Eylül UniversityTurkeyCourses","9.2–15.5","16.1","7.6","14.5","32.8","16.9"
"1001+","Doshisha UniversityJapanCourses","9.2–15.5","16.4","6.4","6.2","33.4","24.2"
